subid,month,sum_n,sum_prompts,adherence
1249,7,22,30,0.7333333333333333
1249,8,27,30,0.9
1249,9,24,30,0.8
1249,10,21,30,0.7
1249,11,27,30,0.9
1249,12,25,30,0.8333333333333334
1250,1,23,30,0.7666666666666667
1250,2,24,30,0.8
1250,3,26,30,0.8666666666666667
1250,4,27,30,0.9
1250,5,26,30,0.8666666666666667
1250,6,25,30,0.8333333333333334
1250,7,14,30,0.4666666666666667
1250,8,0,30,0
1250,9,14,25,0.56
1254,1,30,30,1
1254,2,30,30,1
1254,3,28,30,0.9333333333333333
1254,4,28,30,0.9333333333333333
1254,5,28,30,0.9333333333333333
1254,6,25,30,0.8333333333333334
1254,7,19,30,0.6333333333333333
1254,8,18,30,0.6
1254,9,18,30,0.6
1254,10,19,30,0.6333333333333333
1254,11,15,30,0.5
1254,12,16,30,0.5333333333333333
1255,1,18,30,0.6
1255,2,28,30,0.9333333333333333
1255,3,8,30,0.26666666666666666
1255,4,3,30,0.1
1255,5,17,30,0.5666666666666667
1255,6,18,30,0.6
1255,7,2,10,0.2
1256,1,29,30,0.9666666666666667
1256,2,30,30,1
1256,3,11,16,0.6875
1258,1,21,30,0.7
1258,2,19,30,0.6333333333333333
1258,3,20,30,0.6666666666666666
1258,4,0,30,0
1258,5,0,30,0
1258,6,23,30,0.7666666666666667
1258,7,21,30,0.7
1258,8,25,30,0.8333333333333334
1258,9,16,18,0.8888888888888888
1259,1,26,30,0.8666666666666667
1259,2,29,30,0.9666666666666667
1259,3,28,30,0.9333333333333333
1259,4,22,30,0.7333333333333333
1259,5,29,30,0.9666666666666667
1259,6,29,30,0.9666666666666667
1259,7,29,30,0.9666666666666667
1259,8,29,30,0.9666666666666667
1259,9,29,30,0.9666666666666667
1259,10,30,30,1
1259,11,27,30,0.9
1259,12,11,14,0.7857142857142857
1261,1,2,30,0.06666666666666667
1261,2,21,30,0.7
1261,3,26,30,0.8666666666666667
1261,4,10,30,0.3333333333333333
1261,5,1,27,0.037037037037037035
1262,1,23,30,0.7666666666666667
1262,2,26,30,0.8666666666666667
1262,3,20,30,0.6666666666666666
1262,4,20,30,0.6666666666666666
1262,5,24,30,0.8
1262,6,21,30,0.7
1262,7,16,30,0.5333333333333333
1262,8,26,30,0.8666666666666667
1262,9,22,30,0.7333333333333333
1262,10,25,30,0.8333333333333334
1262,11,25,30,0.8333333333333334
1262,12,16,23,0.6956521739130435
1263,1,21,30,0.7
1263,2,28,30,0.9333333333333333
1263,3,26,30,0.8666666666666667
1263,4,16,30,0.5333333333333333
1263,5,24,30,0.8
1263,6,16,30,0.5333333333333333
1263,7,13,30,0.43333333333333335
1263,8,19,30,0.6333333333333333
1263,9,13,28,0.4642857142857143
1264,1,27,30,0.9
1264,2,22,30,0.7333333333333333
1264,3,25,30,0.8333333333333334
1264,4,25,30,0.8333333333333334
1264,5,23,30,0.7666666666666667
1264,6,23,30,0.7666666666666667
1264,7,27,30,0.9
1264,8,22,30,0.7333333333333333
1264,9,25,30,0.8333333333333334
1264,10,25,30,0.8333333333333334
1264,11,20,30,0.6666666666666666
1264,12,18,29,0.6206896551724138
1265,1,21,30,0.7
1265,2,8,30,0.26666666666666666
1265,3,20,30,0.6666666666666666
1265,4,17,30,0.5666666666666667
1265,5,20,30,0.6666666666666666
1265,6,18,26,0.6923076923076923
1269,1,25,30,0.8333333333333334
1269,2,20,30,0.6666666666666666
1269,3,23,30,0.7666666666666667
1269,4,21,30,0.7
1269,5,23,30,0.7666666666666667
1269,6,23,30,0.7666666666666667
1269,7,24,30,0.8
1269,8,16,30,0.5333333333333333
1269,9,20,30,0.6666666666666666
1269,10,21,30,0.7
1269,11,17,30,0.5666666666666667
1269,12,18,30,0.6
1270,1,29,30,0.9666666666666667
1270,2,30,30,1
1270,3,25,30,0.8333333333333334
1270,4,26,30,0.8666666666666667
1270,5,26,30,0.8666666666666667
1270,6,25,30,0.8333333333333334
1270,7,27,30,0.9
1270,8,23,30,0.7666666666666667
1270,9,26,30,0.8666666666666667
1270,10,22,30,0.7333333333333333
1270,11,18,30,0.6
1270,12,16,26,0.6153846153846154
1271,1,29,30,0.9666666666666667
1271,2,28,30,0.9333333333333333
1271,3,27,30,0.9
1271,4,23,30,0.7666666666666667
1271,5,22,30,0.7333333333333333
1271,6,25,30,0.8333333333333334
1271,7,28,30,0.9333333333333333
1271,8,20,30,0.6666666666666666
1271,9,24,30,0.8
1271,10,24,30,0.8
1271,11,24,30,0.8
1271,12,26,30,0.8666666666666667
1276,1,26,30,0.8666666666666667
1276,2,27,30,0.9
1276,3,28,30,0.9333333333333333
1276,4,27,30,0.9
1276,5,20,30,0.6666666666666666
1276,6,30,30,1
1276,7,29,30,0.9666666666666667
1276,8,29,30,0.9666666666666667
1276,9,29,30,0.9666666666666667
1276,10,30,30,1
1276,11,26,30,0.8666666666666667
1276,12,14,20,0.7
1277,1,26,30,0.8666666666666667
1277,2,25,30,0.8333333333333334
1277,3,24,30,0.8
1277,4,17,30,0.5666666666666667
1277,5,13,20,0.65
1278,1,29,30,0.9666666666666667
1278,2,28,30,0.9333333333333333
1278,3,28,30,0.9333333333333333
1278,4,29,30,0.9666666666666667
1278,5,30,30,1
1278,6,29,30,0.9666666666666667
1278,7,30,30,1
1278,8,30,30,1
1278,9,29,30,0.9666666666666667
1278,10,28,30,0.9333333333333333
1278,11,28,30,0.9333333333333333
1278,12,26,30,0.8666666666666667
1279,1,20,30,0.6666666666666666
1279,2,20,30,0.6666666666666666
1279,3,26,30,0.8666666666666667
1279,4,13,30,0.43333333333333335
1279,5,8,30,0.26666666666666666
1279,6,25,30,0.8333333333333334
1279,7,23,30,0.7666666666666667
1279,8,20,30,0.6666666666666666
1279,9,26,30,0.8666666666666667
1279,10,15,30,0.5
1279,11,26,30,0.8666666666666667
1279,12,25,30,0.8333333333333334
1282,1,23,30,0.7666666666666667
1282,2,24,30,0.8
1282,3,28,30,0.9333333333333333
1282,4,23,30,0.7666666666666667
1282,5,22,30,0.7333333333333333
1282,6,23,30,0.7666666666666667
1282,7,27,30,0.9
1282,8,25,30,0.8333333333333334
1282,9,23,30,0.7666666666666667
1282,10,24,30,0.8
1282,11,23,30,0.7666666666666667
1282,12,24,30,0.8
1283,1,22,30,0.7333333333333333
1283,2,27,30,0.9
1283,3,22,30,0.7333333333333333
1283,4,20,30,0.6666666666666666
1283,5,23,30,0.7666666666666667
1283,6,22,30,0.7333333333333333
1283,7,24,30,0.8
1283,8,22,30,0.7333333333333333
1283,9,19,30,0.6333333333333333
1283,10,21,30,0.7
1283,11,18,30,0.6
1283,12,17,23,0.7391304347826086
1286,1,17,30,0.5666666666666667
1286,2,22,30,0.7333333333333333
1286,3,21,30,0.7
1286,4,24,30,0.8
1286,5,17,30,0.5666666666666667
1286,6,22,30,0.7333333333333333
1286,7,23,30,0.7666666666666667
1286,8,16,30,0.5333333333333333
1286,9,20,30,0.6666666666666666
1286,10,19,30,0.6333333333333333
1286,11,16,30,0.5333333333333333
1286,12,10,30,0.3333333333333333
1289,1,27,30,0.9
1289,2,27,30,0.9
1289,3,23,30,0.7666666666666667
1289,4,25,30,0.8333333333333334
1289,5,28,30,0.9333333333333333
1289,6,25,30,0.8333333333333334
1289,7,27,30,0.9
1289,8,23,30,0.7666666666666667
1289,9,25,30,0.8333333333333334
1289,10,29,30,0.9666666666666667
1289,11,24,30,0.8
1289,12,25,30,0.8333333333333334
1291,1,25,30,0.8333333333333334
1291,2,28,30,0.9333333333333333
1291,3,29,30,0.9666666666666667
1291,4,29,30,0.9666666666666667
1291,5,25,30,0.8333333333333334
1291,6,26,30,0.8666666666666667
1291,7,29,30,0.9666666666666667
1291,8,25,30,0.8333333333333334
1291,9,24,30,0.8
1291,10,29,30,0.9666666666666667
1291,11,25,30,0.8333333333333334
1291,12,25,30,0.8333333333333334
1292,1,7,30,0.23333333333333334
1292,2,13,30,0.43333333333333335
1292,3,19,30,0.6333333333333333
1292,4,1,8,0.125
1295,1,26,30,0.8666666666666667
1295,2,29,30,0.9666666666666667
1295,3,27,30,0.9
1295,4,12,30,0.4
1295,5,27,30,0.9
1295,6,28,30,0.9333333333333333
1295,7,29,30,0.9666666666666667
1295,8,1,1,1
1296,1,25,30,0.8333333333333334
1296,2,20,30,0.6666666666666666
1296,3,18,30,0.6
1296,4,16,30,0.5333333333333333
1296,5,15,30,0.5
1296,6,21,30,0.7
1296,7,15,30,0.5
1296,8,18,30,0.6
1296,9,19,30,0.6333333333333333
1296,10,18,30,0.6
1296,11,16,30,0.5333333333333333
1296,12,11,28,0.39285714285714285
1297,1,30,30,1
1297,2,29,30,0.9666666666666667
1297,3,25,30,0.8333333333333334
1297,4,26,30,0.8666666666666667
1297,5,19,30,0.6333333333333333
1297,6,21,30,0.7
1297,7,20,30,0.6666666666666666
1297,8,22,30,0.7333333333333333
1297,9,28,30,0.9333333333333333
1297,10,30,30,1
1297,11,29,30,0.9666666666666667
1297,12,27,30,0.9
1299,1,26,30,0.8666666666666667
1299,2,23,30,0.7666666666666667
1299,3,23,30,0.7666666666666667
1299,4,22,30,0.7333333333333333
1299,5,22,30,0.7333333333333333
1299,6,21,30,0.7
1299,7,25,30,0.8333333333333334
1299,8,18,30,0.6
1299,9,25,30,0.8333333333333334
1299,10,26,30,0.8666666666666667
1299,11,26,30,0.8666666666666667
1299,12,18,22,0.8181818181818182
1300,1,26,30,0.8666666666666667
1300,2,26,30,0.8666666666666667
1300,3,27,30,0.9
1300,4,23,30,0.7666666666666667
1300,5,21,30,0.7
1300,6,24,30,0.8
1300,7,20,30,0.6666666666666666
1300,8,20,30,0.6666666666666666
1300,9,22,30,0.7333333333333333
1300,10,26,30,0.8666666666666667
1300,11,18,30,0.6
1300,12,13,22,0.5909090909090909
1302,1,28,30,0.9333333333333333
1302,2,23,30,0.7666666666666667
1302,3,21,30,0.7
1302,4,19,30,0.6333333333333333
1302,5,18,30,0.6
1302,6,24,30,0.8
1302,7,18,30,0.6
1302,8,18,30,0.6
1302,9,22,30,0.7333333333333333
1302,10,21,30,0.7
1302,11,18,30,0.6
1302,12,21,30,0.7
1303,1,29,30,0.9666666666666667
1303,2,28,30,0.9333333333333333
1303,3,28,30,0.9333333333333333
1303,4,27,30,0.9
1303,5,27,30,0.9
1303,6,29,30,0.9666666666666667
1303,7,27,30,0.9
1303,8,28,30,0.9333333333333333
1303,9,25,30,0.8333333333333334
1303,10,27,30,0.9
1303,11,26,30,0.8666666666666667
1303,12,18,19,0.9473684210526315
1304,1,27,30,0.9
1304,2,26,30,0.8666666666666667
1304,3,28,30,0.9333333333333333
1304,4,28,30,0.9333333333333333
1304,5,28,30,0.9333333333333333
1304,6,29,30,0.9666666666666667
1304,7,29,30,0.9666666666666667
1304,8,30,30,1
1304,9,27,30,0.9
1304,10,26,30,0.8666666666666667
1304,11,26,30,0.8666666666666667
1304,12,21,30,0.7
1305,1,28,30,0.9333333333333333
1305,2,23,30,0.7666666666666667
1305,3,28,30,0.9333333333333333
1305,4,23,30,0.7666666666666667
1305,5,20,30,0.6666666666666666
1305,6,25,30,0.8333333333333334
1305,7,22,30,0.7333333333333333
1305,8,26,30,0.8666666666666667
1305,9,18,30,0.6
1305,10,24,30,0.8
1305,11,24,30,0.8
1305,12,23,30,0.7666666666666667
1306,1,27,30,0.9
1306,2,28,30,0.9333333333333333
1306,3,28,30,0.9333333333333333
1306,4,28,30,0.9333333333333333
1306,5,24,30,0.8
1306,6,28,30,0.9333333333333333
1306,7,29,30,0.9666666666666667
1306,8,25,30,0.8333333333333334
1306,9,23,30,0.7666666666666667
1306,10,18,30,0.6
1306,11,15,30,0.5
1306,12,20,30,0.6666666666666666
1307,1,30,30,1
1307,2,28,30,0.9333333333333333
1307,3,29,30,0.9666666666666667
1307,4,28,30,0.9333333333333333
1307,5,29,30,0.9666666666666667
1307,6,30,30,1
1307,7,29,30,0.9666666666666667
1307,8,29,30,0.9666666666666667
1307,9,29,30,0.9666666666666667
1307,10,11,30,0.36666666666666664
1307,11,30,30,1
1307,12,21,30,0.7
1309,1,29,30,0.9666666666666667
1309,2,29,30,0.9666666666666667
1309,3,29,30,0.9666666666666667
1309,4,30,30,1
1309,5,30,30,1
1309,6,27,30,0.9
1309,7,29,30,0.9666666666666667
1309,8,27,30,0.9
1309,9,21,30,0.7
1309,10,20,30,0.6666666666666666
1309,11,12,30,0.4
1309,12,21,28,0.75
1315,1,18,30,0.6
1315,2,24,30,0.8
1315,3,27,30,0.9
1315,4,27,30,0.9
1315,5,24,30,0.8
1315,6,27,30,0.9
1315,7,24,30,0.8
1315,8,30,30,1
1315,9,26,30,0.8666666666666667
1315,10,10,30,0.3333333333333333
1315,11,21,30,0.7
1315,12,16,23,0.6956521739130435
1316,1,21,30,0.7
1316,2,18,30,0.6
1316,3,8,30,0.26666666666666666
1316,4,8,27,0.2962962962962963
1317,1,16,30,0.5333333333333333
1317,2,18,30,0.6
1317,3,17,30,0.5666666666666667
1317,4,14,30,0.4666666666666667
1317,5,6,30,0.2
1317,6,0,30,0
1317,7,0,30,0
1317,8,27,30,0.9
1317,9,21,30,0.7
1317,10,24,30,0.8
1317,11,20,30,0.6666666666666666
1317,12,19,30,0.6333333333333333
1319,1,12,30,0.4
1319,2,11,30,0.36666666666666664
1319,3,18,30,0.6
1319,4,20,30,0.6666666666666666
1319,5,17,30,0.5666666666666667
1319,6,23,30,0.7666666666666667
1319,7,23,30,0.7666666666666667
1319,8,24,30,0.8
1319,9,22,30,0.7333333333333333
1319,10,26,30,0.8666666666666667
1319,11,24,30,0.8
1319,12,24,26,0.9230769230769231
1320,1,24,30,0.8
1320,2,28,30,0.9333333333333333
1320,3,22,30,0.7333333333333333
1320,4,24,30,0.8
1320,5,23,30,0.7666666666666667
1320,6,21,30,0.7
1320,7,25,30,0.8333333333333334
1320,8,23,30,0.7666666666666667
1320,9,20,30,0.6666666666666666
1320,10,22,30,0.7333333333333333
1320,11,24,30,0.8
1320,12,23,29,0.7931034482758621
1321,1,24,30,0.8
1321,2,24,30,0.8
1321,3,25,30,0.8333333333333334
1321,4,25,30,0.8333333333333334
1321,5,23,30,0.7666666666666667
1321,6,24,30,0.8
1321,7,23,30,0.7666666666666667
1321,8,23,30,0.7666666666666667
1321,9,30,30,1
1321,10,22,30,0.7333333333333333
1321,11,24,30,0.8
1321,12,18,25,0.72
1322,1,24,30,0.8
1322,2,22,30,0.7333333333333333
1322,3,21,30,0.7
1322,4,24,30,0.8
1322,5,19,30,0.6333333333333333
1322,6,29,30,0.9666666666666667
1322,7,20,30,0.6666666666666666
1322,8,23,30,0.7666666666666667
1322,9,4,30,0.13333333333333333
1322,10,11,30,0.36666666666666664
1322,11,14,30,0.4666666666666667
1322,12,14,29,0.4827586206896552
1323,1,21,30,0.7
1323,2,17,30,0.5666666666666667
1323,3,6,30,0.2
1323,4,17,30,0.5666666666666667
1323,5,15,30,0.5
1323,6,8,30,0.26666666666666666
1323,7,19,30,0.6333333333333333
1323,8,8,30,0.26666666666666666
1323,9,6,30,0.2
1323,10,13,30,0.43333333333333335
1323,11,5,18,0.2777777777777778
1324,1,27,30,0.9
1324,2,29,30,0.9666666666666667
1324,3,27,30,0.9
1324,4,27,30,0.9
1324,5,24,30,0.8
1324,6,30,30,1
1324,7,25,30,0.8333333333333334
1324,8,29,30,0.9666666666666667
1324,9,30,30,1
1324,10,25,30,0.8333333333333334
1324,11,30,30,1
1324,12,29,30,0.9666666666666667
1325,1,24,30,0.8
1325,2,25,30,0.8333333333333334
1325,3,23,30,0.7666666666666667
1325,4,15,30,0.5
1325,5,18,30,0.6
1325,6,21,30,0.7
1325,7,18,30,0.6
1325,8,21,30,0.7
1325,9,9,30,0.3
1325,10,8,30,0.26666666666666666
1325,11,1,1,1
1326,1,19,30,0.6333333333333333
1326,2,23,30,0.7666666666666667
1326,3,25,30,0.8333333333333334
1326,4,20,30,0.6666666666666666
1326,5,17,30,0.5666666666666667
1326,6,20,30,0.6666666666666666
1326,7,20,30,0.6666666666666666
1326,8,14,30,0.4666666666666667
1326,9,19,30,0.6333333333333333
1326,10,16,30,0.5333333333333333
1326,11,20,30,0.6666666666666666
1326,12,14,30,0.4666666666666667
1327,1,23,30,0.7666666666666667
1327,2,24,30,0.8
1327,3,3,6,0.5
1328,1,30,30,1
1328,2,27,30,0.9
1328,3,27,30,0.9
1328,4,18,30,0.6
1328,5,27,30,0.9
1328,6,25,30,0.8333333333333334
1328,7,29,30,0.9666666666666667
1328,8,27,30,0.9
1328,9,26,30,0.8666666666666667
1328,10,27,30,0.9
1328,11,26,30,0.8666666666666667
1328,12,17,20,0.85
1329,1,29,30,0.9666666666666667
1329,2,23,30,0.7666666666666667
1329,3,24,30,0.8
1329,4,25,30,0.8333333333333334
1329,5,20,30,0.6666666666666666
1329,6,7,30,0.23333333333333334
1329,7,13,23,0.5652173913043478
1331,1,28,30,0.9333333333333333
1331,2,21,30,0.7
1331,3,25,30,0.8333333333333334
1331,4,21,30,0.7
1331,5,21,30,0.7
1331,6,24,30,0.8
1331,7,21,30,0.7
1331,8,20,30,0.6666666666666666
1331,9,20,30,0.6666666666666666
1331,10,23,30,0.7666666666666667
1331,11,23,30,0.7666666666666667
1331,12,16,26,0.6153846153846154
1332,1,22,30,0.7333333333333333
1332,2,19,30,0.6333333333333333
1332,3,16,30,0.5333333333333333
1332,4,10,30,0.3333333333333333
1332,5,3,30,0.1
1332,6,3,30,0.1
1332,7,2,30,0.06666666666666667
1332,8,0,15,0
1333,1,26,30,0.8666666666666667
1333,2,24,30,0.8
1333,3,27,30,0.9
1333,4,20,30,0.6666666666666666
1333,5,23,30,0.7666666666666667
1333,6,23,30,0.7666666666666667
1333,7,23,30,0.7666666666666667
1333,8,20,30,0.6666666666666666
1333,9,3,30,0.1
1333,10,20,30,0.6666666666666666
1333,11,5,30,0.16666666666666666
1333,12,3,24,0.125
1334,1,29,30,0.9666666666666667
1334,2,23,30,0.7666666666666667
1334,3,23,30,0.7666666666666667
1334,4,0,30,0
1334,5,15,30,0.5
1334,6,26,30,0.8666666666666667
1334,7,1,3,0.3333333333333333
1335,1,28,30,0.9333333333333333
1335,2,29,30,0.9666666666666667
1335,3,27,30,0.9
1335,4,29,30,0.9666666666666667
1335,5,29,30,0.9666666666666667
1335,6,27,30,0.9
1335,7,29,30,0.9666666666666667
1335,8,28,30,0.9333333333333333
1335,9,29,30,0.9666666666666667
1335,10,27,30,0.9
1335,11,26,30,0.8666666666666667
1335,12,16,20,0.8
1337,1,16,30,0.5333333333333333
1337,2,5,30,0.16666666666666666
1337,3,16,30,0.5333333333333333
1337,4,24,30,0.8
1337,5,21,30,0.7
1337,6,21,30,0.7
1337,7,21,30,0.7
1337,8,17,30,0.5666666666666667
1337,9,15,30,0.5
1337,10,7,30,0.23333333333333334
1337,11,13,30,0.43333333333333335
1337,12,17,30,0.5666666666666667
1339,1,28,30,0.9333333333333333
1339,2,30,30,1
1339,3,28,30,0.9333333333333333
1339,4,29,30,0.9666666666666667
1339,5,29,30,0.9666666666666667
1339,6,30,30,1
1339,7,28,30,0.9333333333333333
1339,8,29,30,0.9666666666666667
1339,9,22,30,0.7333333333333333
1339,10,27,30,0.9
1339,11,26,30,0.8666666666666667
1339,12,26,28,0.9285714285714286
1340,1,15,30,0.5
1340,2,15,30,0.5
1340,3,11,27,0.4074074074074074
1341,1,26,30,0.8666666666666667
1341,2,22,30,0.7333333333333333
1341,3,23,30,0.7666666666666667
1341,4,26,30,0.8666666666666667
1341,5,25,30,0.8333333333333334
1341,6,25,30,0.8333333333333334
1341,7,23,30,0.7666666666666667
1341,8,23,30,0.7666666666666667
1341,9,22,30,0.7333333333333333
1341,10,25,30,0.8333333333333334
1341,11,21,30,0.7
1341,12,16,20,0.8
1344,1,30,30,1
1344,2,29,30,0.9666666666666667
1344,3,29,30,0.9666666666666667
1344,4,7,30,0.23333333333333334
1344,5,20,30,0.6666666666666666
1344,6,29,30,0.9666666666666667
1344,7,30,30,1
1344,8,29,30,0.9666666666666667
1344,9,27,30,0.9
1344,10,30,30,1
1344,11,30,30,1
1344,12,29,29,1
1345,1,29,30,0.9666666666666667
1345,2,19,30,0.6333333333333333
1345,3,19,30,0.6333333333333333
1345,4,14,30,0.4666666666666667
1345,5,16,30,0.5333333333333333
1345,6,23,30,0.7666666666666667
1345,7,16,30,0.5333333333333333
1345,8,10,30,0.3333333333333333
1345,9,25,30,0.8333333333333334
1345,10,24,30,0.8
1345,11,20,30,0.6666666666666666
1345,12,7,20,0.35
1346,1,29,30,0.9666666666666667
1346,2,29,30,0.9666666666666667
1346,3,27,30,0.9
1346,4,27,30,0.9
1346,5,21,30,0.7
1346,6,20,30,0.6666666666666666
1346,7,20,30,0.6666666666666666
1346,8,23,30,0.7666666666666667
1346,9,22,30,0.7333333333333333
1346,10,22,30,0.7333333333333333
1346,11,25,30,0.8333333333333334
1346,12,19,28,0.6785714285714286
1347,1,27,30,0.9
1347,2,27,30,0.9
1347,3,25,30,0.8333333333333334
1347,4,26,30,0.8666666666666667
1347,5,20,30,0.6666666666666666
1347,6,23,30,0.7666666666666667
1347,7,28,30,0.9333333333333333
1347,8,27,30,0.9
1347,9,24,30,0.8
1347,10,24,30,0.8
1347,11,18,30,0.6
1347,12,20,30,0.6666666666666666
1349,1,20,30,0.6666666666666666
1349,2,14,30,0.4666666666666667
1349,3,9,21,0.42857142857142855
1351,1,25,30,0.8333333333333334
1351,2,27,30,0.9
1351,3,28,30,0.9333333333333333
1351,4,26,30,0.8666666666666667
1351,5,26,30,0.8666666666666667
1351,6,24,30,0.8
1351,7,29,30,0.9666666666666667
1351,8,25,30,0.8333333333333334
1351,9,22,30,0.7333333333333333
1351,10,26,30,0.8666666666666667
1351,11,27,30,0.9
1351,12,23,30,0.7666666666666667
1352,1,18,30,0.6
1352,2,22,30,0.7333333333333333
1352,3,25,30,0.8333333333333334
1352,4,27,30,0.9
1352,5,28,30,0.9333333333333333
1352,6,22,30,0.7333333333333333
1352,7,29,30,0.9666666666666667
1352,8,23,30,0.7666666666666667
1352,9,25,30,0.8333333333333334
1352,10,28,30,0.9333333333333333
1352,11,23,30,0.7666666666666667
1352,12,23,30,0.7666666666666667
1353,1,27,30,0.9
1353,2,27,30,0.9
1353,3,29,30,0.9666666666666667
1353,4,26,30,0.8666666666666667
1353,5,0,13,0
1355,1,27,30,0.9
1355,2,27,30,0.9
1355,3,23,30,0.7666666666666667
1355,4,25,30,0.8333333333333334
1355,5,26,30,0.8666666666666667
1355,6,20,30,0.6666666666666666
1355,7,8,30,0.26666666666666666
1355,8,20,30,0.6666666666666666
1355,9,20,30,0.6666666666666666
1355,10,22,30,0.7333333333333333
1355,11,21,30,0.7
1355,12,13,21,0.6190476190476191
1356,1,29,30,0.9666666666666667
1356,2,25,30,0.8333333333333334
1356,3,26,30,0.8666666666666667
1356,4,28,30,0.9333333333333333
1356,5,23,30,0.7666666666666667
1356,6,21,30,0.7
1356,7,29,30,0.9666666666666667
1356,8,28,30,0.9333333333333333
1356,9,26,30,0.8666666666666667
1356,10,30,30,1
1356,11,27,30,0.9
1356,12,17,30,0.5666666666666667
1357,1,27,30,0.9
1357,2,28,30,0.9333333333333333
1357,3,25,30,0.8333333333333334
1357,4,29,30,0.9666666666666667
1357,5,29,30,0.9666666666666667
1357,6,17,30,0.5666666666666667
1357,7,24,30,0.8
1357,8,5,30,0.16666666666666666
1357,9,26,30,0.8666666666666667
1357,10,24,30,0.8
1357,11,26,30,0.8666666666666667
1357,12,22,24,0.9166666666666666
1358,1,24,30,0.8
1358,2,20,30,0.6666666666666666
1358,3,19,24,0.7916666666666666
1359,1,27,30,0.9
1359,2,26,30,0.8666666666666667
1359,3,25,30,0.8333333333333334
1359,4,24,30,0.8
1359,5,20,30,0.6666666666666666
1359,6,20,30,0.6666666666666666
1359,7,18,30,0.6
1359,8,25,30,0.8333333333333334
1359,9,25,30,0.8333333333333334
1359,10,23,30,0.7666666666666667
1359,11,19,30,0.6333333333333333
1359,12,19,30,0.6333333333333333
1360,1,22,30,0.7333333333333333
1360,2,20,30,0.6666666666666666
1360,3,5,30,0.16666666666666666
1360,4,9,30,0.3
1360,5,7,30,0.23333333333333334
1360,6,8,30,0.26666666666666666
1360,7,22,30,0.7333333333333333
1360,8,21,30,0.7
1360,9,15,30,0.5
1360,10,5,30,0.16666666666666666
1360,11,13,30,0.43333333333333335
1360,12,15,29,0.5172413793103449
1361,1,29,30,0.9666666666666667
1361,2,30,30,1
1361,3,29,30,0.9666666666666667
1361,4,30,30,1
1361,5,21,21,1
1363,1,22,30,0.7333333333333333
1363,2,18,30,0.6
1363,3,21,30,0.7
1363,4,16,30,0.5333333333333333
1363,5,18,30,0.6
1363,6,11,30,0.36666666666666664
1363,7,12,30,0.4
1363,8,11,30,0.36666666666666664
1363,9,11,30,0.36666666666666664
1364,1,14,30,0.4666666666666667
1364,2,14,30,0.4666666666666667
1364,3,15,30,0.5
1364,4,17,30,0.5666666666666667
1364,5,12,20,0.6
1365,1,30,30,1
1365,2,29,30,0.9666666666666667
1365,3,29,30,0.9666666666666667
1365,4,25,30,0.8333333333333334
1365,5,19,30,0.6333333333333333
1365,6,24,30,0.8
1365,7,18,30,0.6
1365,8,22,30,0.7333333333333333
1365,9,1,19,0.05263157894736842
1366,1,21,30,0.7
1366,2,12,30,0.4
1366,3,1,30,0.03333333333333333
1366,4,22,30,0.7333333333333333
1366,5,1,30,0.03333333333333333
1366,6,6,30,0.2
1366,7,4,30,0.13333333333333333
1366,8,2,30,0.06666666666666667
1366,9,12,30,0.4
1366,10,12,30,0.4
1366,11,0,2,0
1367,1,26,30,0.8666666666666667
1367,2,25,30,0.8333333333333334
1367,3,24,30,0.8
1367,4,29,30,0.9666666666666667
1367,5,27,30,0.9
1367,6,25,30,0.8333333333333334
1367,7,17,30,0.5666666666666667
1367,8,20,30,0.6666666666666666
1367,9,24,30,0.8
1367,10,25,30,0.8333333333333334
1367,11,25,30,0.8333333333333334
1367,12,24,30,0.8
1368,1,29,30,0.9666666666666667
1368,2,29,30,0.9666666666666667
1368,3,28,30,0.9333333333333333
1368,4,27,30,0.9
1368,5,29,30,0.9666666666666667
1368,6,28,30,0.9333333333333333
1368,7,23,30,0.7666666666666667
1368,8,19,30,0.6333333333333333
1368,9,21,30,0.7
1368,10,16,30,0.5333333333333333
1368,11,12,30,0.4
1368,12,6,30,0.2
1370,1,30,30,1
1370,2,30,30,1
1370,3,30,30,1
1370,4,29,30,0.9666666666666667
1370,5,30,30,1
1370,6,16,30,0.5333333333333333
1370,7,28,30,0.9333333333333333
1370,8,29,30,0.9666666666666667
1370,9,23,30,0.7666666666666667
1370,10,28,30,0.9333333333333333
1370,11,26,30,0.8666666666666667
1370,12,15,19,0.7894736842105263
1371,1,24,30,0.8
1371,2,20,30,0.6666666666666666
1371,3,22,30,0.7333333333333333
1371,4,21,30,0.7
1371,5,17,30,0.5666666666666667
1371,6,8,30,0.26666666666666666
1371,7,14,30,0.4666666666666667
1371,8,22,30,0.7333333333333333
1371,9,16,30,0.5333333333333333
1371,10,12,30,0.4
1371,11,12,30,0.4
1371,12,7,30,0.23333333333333334
1372,1,18,30,0.6
1372,2,13,30,0.43333333333333335
1372,3,15,30,0.5
1372,4,15,30,0.5
1372,5,20,30,0.6666666666666666
1372,6,17,30,0.5666666666666667
1372,7,22,30,0.7333333333333333
1372,8,14,30,0.4666666666666667
1372,9,17,30,0.5666666666666667
1372,10,10,30,0.3333333333333333
1372,11,10,30,0.3333333333333333
1372,12,9,24,0.375
1373,1,25,30,0.8333333333333334
1373,2,28,30,0.9333333333333333
1373,3,24,30,0.8
1373,4,18,30,0.6
1373,5,20,30,0.6666666666666666
1373,6,26,30,0.8666666666666667
